block_size,compression_ratio_actual,compression_ratio_target,has_bias,in_features,layer,method,module_type,name,out_features,params_original,params_structured,rank,relative_weight_error,terms
64,6.0,2.0,True,1536,15,monarch_like,v_proj,model.layers.15.self_attn.v_proj,256,393216,65536,64,0.9569528391312478,2
,4.063492063492063,4.0,True,1536,15,low_rank,v_proj,model.layers.15.self_attn.v_proj,256,393216,96768,54,0.8329809829622875,
16,16.0,4.0,True,1536,15,block_circulant,v_proj,model.layers.15.self_attn.v_proj,256,393216,24576,0,0.9685366566838812,
64,6.0,4.0,True,1536,15,monarch_like,v_proj,model.layers.15.self_attn.v_proj,256,393216,65536,64,0.9569528391312478,2
,8.126984126984127,8.0,True,1536,15,low_rank,v_proj,model.layers.15.self_attn.v_proj,256,393216,48384,27,0.9149126422255911,
16,16.0,8.0,True,1536,15,block_circulant,v_proj,model.layers.15.self_attn.v_proj,256,393216,24576,0,0.9685366566838812,
64,8.0,8.0,True,1536,15,monarch_like,v_proj,model.layers.15.self_attn.v_proj,256,393216,49152,48,0.9574102380608251,2
,16.87912087912088,16.0,True,1536,15,low_rank,v_proj,model.layers.15.self_attn.v_proj,256,393216,23296,13,0.9579267816346808,
16,16.0,16.0,True,1536,15,block_circulant,v_proj,model.layers.15.self_attn.v_proj,256,393216,24576,0,0.9685366566838812,
64,16.0,16.0,True,1536,15,monarch_like,v_proj,model.layers.15.self_attn.v_proj,256,393216,24576,24,0.9652542255479825,2
,2.0018618506795756,2.0,False,8960,16,low_rank,down_proj,model.layers.16.mlp.down_proj,1536,13762560,6874880,655,0.5556083338138543,
16,16.0,2.0,False,8960,16,block_circulant,down_proj,model.layers.16.mlp.down_proj,1536,13762560,860160,0,0.9681676968385079,
64,35.0,2.0,False,8960,16,monarch_like,down_proj,model.layers.16.mlp.down_proj,1536,13762560,393216,64,0.9928892819313984,2
,4.009845603043186,4.0,False,8960,16,low_rank,down_proj,model.layers.16.mlp.down_proj,1536,13762560,3432192,327,0.745450688158503,
16,16.0,4.0,False,8960,16,block_circulant,down_proj,model.layers.16.mlp.down_proj,1536,13762560,860160,0,0.9681676968385079,
64,35.0,4.0,False,8960,16,monarch_like,down_proj,model.layers.16.mlp.down_proj,1536,13762560,393216,64,0.9928892819313984,2
,8.044291485859643,8.0,False,8960,16,low_rank,down_proj,model.layers.16.mlp.down_proj,1536,13762560,1710848,163,0.8518147966761559,
16,16.0,8.0,False,8960,16,block_circulant,down_proj,model.layers.16.mlp.down_proj,1536,13762560,860160,0,0.9681676968385079,
64,35.0,8.0,False,8960,16,monarch_like,down_proj,model.layers.16.mlp.down_proj,1536,13762560,393216,64,0.9928892819313984,2
,16.187895212285458,16.0,False,8960,16,low_rank,down_proj,model.layers.16.mlp.down_proj,1536,13762560,850176,81,0.9123354849964304,
16,16.0,16.0,False,8960,16,block_circulant,down_proj,model.layers.16.mlp.down_proj,1536,13762560,860160,0,0.9681676968385079,
64,35.0,16.0,False,8960,16,monarch_like,down_proj,model.layers.16.mlp.down_proj,1536,13762560,393216,64,0.9928892819313984,2
,2.0018618506795756,2.0,False,1536,16,low_rank,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,6874880,655,0.5473512043464394,
16,16.0,2.0,False,1536,16,block_circulant,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,860160,0,0.9681679590707993,
64,6.0,2.0,False,1536,16,monarch_like,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,2293760,64,0.9574750855179889,2
,4.009845603043186,4.0,False,1536,16,low_rank,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,3432192,327,0.7359755030875584,
16,16.0,4.0,False,1536,16,block_circulant,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,860160,0,0.9681679590707993,
64,6.0,4.0,False,1536,16,monarch_like,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,2293760,64,0.9574750855179889,2
,8.044291485859643,8.0,False,1536,16,low_rank,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,1710848,163,0.8448943942644034,
16,16.0,8.0,False,1536,16,block_circulant,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,860160,0,0.9681679590707993,
64,8.0,8.0,False,1536,16,monarch_like,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,1720320,48,0.9579401172573341,2
,16.187895212285458,16.0,False,1536,16,low_rank,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,850176,81,0.9087819021146919,
16,16.0,16.0,False,1536,16,block_circulant,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,860160,0,0.9681679590707993,
64,16.0,16.0,False,1536,16,monarch_like,gate_proj,model.layers.16.mlp.gate_proj,8960,13762560,860160,24,0.9655652069910251,2
,2.0131061598951505,2.0,True,1536,16,low_rank,k_proj,model.layers.16.self_attn.k_proj,256,393216,195328,109,0.3541137117613813,
16,16.0,2.0,True,1536,16,block_circulant,k_proj,model.layers.16.self_attn.k_proj,256,393216,24576,0,0.968071287402634,
64,6.0,2.0,True,1536,16,monarch_like,k_proj,model.layers.16.self_attn.k_proj,256,393216,65536,64,0.9581184274359779,2
,4.063492063492063,4.0,True,1536,16,low_rank,k_proj,model.layers.16.self_attn.k_proj,256,393216,96768,54,0.6049449136010863,
16,16.0,4.0,True,1536,16,block_circulant,k_proj,model.layers.16.self_attn.k_proj,256,393216,24576,0,0.968071287402634,
64,6.0,4.0,True,1536,16,monarch_like,k_proj,model.layers.16.self_attn.k_proj,256,393216,65536,64,0.9581184274359779,2
,8.126984126984127,8.0,True,1536,16,low_rank,k_proj,model.layers.16.self_attn.k_proj,256,393216,48384,27,0.7778016448877438,
16,16.0,8.0,True,1536,16,block_circulant,k_proj,model.layers.16.self_attn.k_proj,256,393216,24576,0,0.968071287402634,
64,8.0,8.0,True,1536,16,monarch_like,k_proj,model.layers.16.self_attn.k_proj,256,393216,49152,48,0.9582740743353029,2
,16.87912087912088,16.0,True,1536,16,low_rank,k_proj,model.layers.16.self_attn.k_proj,256,393216,23296,13,0.8849335862353345,
16,16.0,16.0,True,1536,16,block_circulant,k_proj,model.layers.16.self_attn.k_proj,256,393216,24576,0,0.968071287402634,
64,16.0,16.0,True,1536,16,monarch_like,k_proj,model.layers.16.self_attn.k_proj,256,393216,24576,24,0.963172178848729,2
,2.0,2.0,False,1536,16,low_rank,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,1179648,384,0.407689543734298,
16,16.0,2.0,False,1536,16,block_circulant,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,147456,0,0.9681124789101812,
64,6.0,2.0,False,1536,16,monarch_like,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,393216,64,0.9549926408263973,2
,4.0,4.0,False,1536,16,low_rank,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,589824,192,0.6086211196128639,
16,16.0,4.0,False,1536,16,block_circulant,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,147456,0,0.9681124789101812,
64,6.0,4.0,False,1536,16,monarch_like,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,393216,64,0.9549926408263973,2
,8.0,8.0,False,1536,16,low_rank,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,294912,96,0.7637837311479928,
16,16.0,8.0,False,1536,16,block_circulant,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,147456,0,0.9681124789101812,
64,8.0,8.0,False,1536,16,monarch_like,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,294912,48,0.9553553343469818,2
,16.0,16.0,False,1536,16,low_rank,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,147456,48,0.8628105960806766,
16,16.0,16.0,False,1536,16,block_circulant,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,147456,0,0.9681124789101812,
64,16.0,16.0,False,1536,16,monarch_like,o_proj,model.layers.16.self_attn.o_proj,1536,2359296,147456,24,0.9625225651543111,2
,2.0,2.0,True,1536,16,low_rank,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,1179648,384,0.3550965271621451,
16,16.0,2.0,True,1536,16,block_circulant,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,147456,0,0.9680069544718715,
64,6.0,2.0,True,1536,16,monarch_like,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,393216,64,0.9574666467644916,2
,4.0,4.0,True,1536,16,low_rank,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,589824,192,0.5363643798631386,
16,16.0,4.0,True,1536,16,block_circulant,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,147456,0,0.9680069544718715,
64,6.0,4.0,True,1536,16,monarch_like,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,393216,64,0.9574666467644916,2
,8.0,8.0,True,1536,16,low_rank,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,294912,96,0.6834510860225641,
16,16.0,8.0,True,1536,16,block_circulant,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,147456,0,0.9680069544718715,
64,8.0,8.0,True,1536,16,monarch_like,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,294912,48,0.9576794455339024,2
,16.0,16.0,True,1536,16,low_rank,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,147456,48,0.8055143696944929,
16,16.0,16.0,True,1536,16,block_circulant,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,147456,0,0.9680069544718715,
64,16.0,16.0,True,1536,16,monarch_like,q_proj,model.layers.16.self_attn.q_proj,1536,2359296,147456,24,0.9630372485997947,2
,2.0018618506795756,2.0,False,1536,16,low_rank,up_proj,model.layers.16.mlp.up_proj,8960,13762560,6874880,655,0.5840466471309004,
16,16.0,2.0,False,1536,16,block_circulant,up_proj,model.layers.16.mlp.up_proj,8960,13762560,860160,0,0.9681471922921084,
64,6.0,2.0,False,1536,16,monarch_like,up_proj,model.layers.16.mlp.up_proj,8960,13762560,2293760,64,0.9575167820870293,2
,4.009845603043186,4.0,False,1536,16,low_rank,up_proj,model.layers.16.mlp.up_proj,8960,13762560,3432192,327,0.7734423666312332,
16,16.0,4.0,False,1536,16,block_circulant,up_proj,model.layers.16.mlp.up_proj,8960,13762560,860160,0,0.9681471922921084,
64,6.0,4.0,False,1536,16,monarch_like,up_proj,model.layers.16.mlp.up_proj,8960,13762560,2293760,64,0.9575167820870293,2
,8.044291485859643,8.0,False,1536,16,low_rank,up_proj,model.layers.16.mlp.up_proj,8960,13762560,1710848,163,0.8768485729329554,
16,16.0,8.0,False,1536,16,block_circulant,up_proj,model.layers.16.mlp.up_proj,8960,13762560,860160,0,0.9681471922921084,
64,8.0,8.0,False,1536,16,monarch_like,up_proj,model.layers.16.mlp.up_proj,8960,13762560,1720320,48,0.9580125330782646,2
,16.187895212285458,16.0,False,1536,16,low_rank,up_proj,model.layers.16.mlp.up_proj,8960,13762560,850176,81,0.9332005046506466,
16,16.0,16.0,False,1536,16,block_circulant,up_proj,model.layers.16.mlp.up_proj,8960,13762560,860160,0,0.9681471922921084,
64,16.0,16.0,False,1536,16,monarch_like,up_proj,model.layers.16.mlp.up_proj,8960,13762560,860160,24,0.9660862826531312,2
,2.0131061598951505,2.0,True,1536,16,low_rank,v_proj,model.layers.16.self_attn.v_proj,256,393216,195328,109,0.6173073354737545,
16,16.0,2.0,True,1536,16,block_circulant,v_proj,model.layers.16.self_attn.v_proj,256,393216,24576,0,0.9683288078754467,
64,6.0,2.0,True,1536,16,monarch_like,v_proj,model.layers.16.self_attn.v_proj,256,393216,65536,64,0.9568970890676789,2
,4.063492063492063,4.0,True,1536,16,low_rank,v_proj,model.layers.16.self_attn.v_proj,256,393216,96768,54,0.8033477411861614,
16,16.0,4.0,True,1536,16,block_circulant,v_proj,model.layers.16.self_attn.v_proj,256,393216,24576,0,0.9683288078754467,
64,6.0,4.0,True,1536,16,monarch_like,v_proj,model.layers.16.self_attn.v_proj,256,393216,65536,64,0.9568970890676789,2
,8.126984126984127,8.0,True,1536,16,low_rank,v_proj,model.layers.16.self_attn.v_proj,256,393216,48384,27,0.8974221016053113,
16,16.0,8.0,True,1536,16,block_circulant,v_proj,model.layers.16.self_attn.v_proj,256,393216,24576,0,0.9683288078754467,
64,8.0,8.0,True,1536,16,monarch_like,v_proj,model.layers.16.self_attn.v_proj,256,393216,49152,48,0.9574044535647357,2
,16.87912087912088,16.0,True,1536,16,low_rank,v_proj,model.layers.16.self_attn.v_proj,256,393216,23296,13,0.9484704562025088,
16,16.0,16.0,True,1536,16,block_circulant,v_proj,model.layers.16.self_attn.v_proj,256,393216,24576,0,0.9683288078754467,
64,16.0,16.0,True,1536,16,monarch_like,v_proj,model.layers.16.self_attn.v_proj,256,393216,24576,24,0.9655454029387885,2
,2.0018618506795756,2.0,False,8960,17,low_rank,down_proj,model.layers.17.mlp.down_proj,1536,13762560,6874880,655,0.5585084785587421,
16,16.0,2.0,False,8960,17,block_circulant,down_proj,model.layers.17.mlp.down_proj,1536,13762560,860160,0,0.9681778303276773,
64,35.0,2.0,False,8960,17,monarch_like,down_proj,model.layers.17.mlp.down_proj,1536,13762560,393216,64,0.9928080416115558,2
,4.009845603043186,4.0,False,8960,17,low_rank,down_proj,model.layers.17.mlp.down_proj,1536,13762560,3432192,327,0.7473803476216088,
16,16.0,4.0,False,8960,17,block_circulant,down_proj,model.layers.17.mlp.down_proj,1536,13762560,860160,0,0.9681778303276773,
64,35.0,4.0,False,8960,17,monarch_like,down_proj,model.layers.17.mlp.down_proj,1536,13762560,393216,64,0.9928080416115558,2
,8.044291485859643,8.0,False,8960,17,low_rank,down_proj,model.layers.17.mlp.down_proj,1536,13762560,1710848,163,0.8530580427598206,
16,16.0,8.0,False,8960,17,block_circulant,down_proj,model.layers.17.mlp.down_proj,1536,13762560,860160,0,0.9681778303276773,
64,35.0,8.0,False,8960,17,monarch_like,down_proj,model.layers.17.mlp.down_proj,1536,13762560,393216,64,0.9928080416115558,2
,16.187895212285458,16.0,False,8960,17,low_rank,down_proj,model.layers.17.mlp.down_proj,1536,13762560,850176,81,0.912805280198844,
16,16.0,16.0,False,8960,17,block_circulant,down_proj,model.layers.17.mlp.down_proj,1536,13762560,860160,0,0.9681778303276773,
64,35.0,16.0,False,8960,17,monarch_like,down_proj,model.layers.17.mlp.down_proj,1536,13762560,393216,64,0.9928080416115558,2
,2.0018618506795756,2.0,False,1536,17,low_rank,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,6874880,655,0.5492891283280058,
16,16.0,2.0,False,1536,17,block_circulant,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,860160,0,0.9681755006277462,
64,6.0,2.0,False,1536,17,monarch_like,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,2293760,64,0.9575612092700742,2
,4.009845603043186,4.0,False,1536,17,low_rank,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,3432192,327,0.7382073672924088,
16,16.0,4.0,False,1536,17,block_circulant,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,860160,0,0.9681755006277462,
64,6.0,4.0,False,1536,17,monarch_like,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,2293760,64,0.9575612092700742,2
,8.044291485859643,8.0,False,1536,17,low_rank,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,1710848,163,0.8463765647166489,
16,16.0,8.0,False,1536,17,block_circulant,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,860160,0,0.9681755006277462,
64,8.0,8.0,False,1536,17,monarch_like,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,1720320,48,0.9580184466566156,2
,16.187895212285458,16.0,False,1536,17,low_rank,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,850176,81,0.9094559064153267,
16,16.0,16.0,False,1536,17,block_circulant,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,860160,0,0.9681755006277462,
64,16.0,16.0,False,1536,17,monarch_like,gate_proj,model.layers.17.mlp.gate_proj,8960,13762560,860160,24,0.9655778332389403,2
,2.0131061598951505,2.0,True,1536,17,low_rank,k_proj,model.layers.17.self_attn.k_proj,256,393216,195328,109,0.4346813867145221,
16,16.0,2.0,True,1536,17,block_circulant,k_proj,model.layers.17.self_attn.k_proj,256,393216,24576,0,0.9686864434867725,
64,6.0,2.0,True,1536,17,monarch_like,k_proj,model.layers.17.self_attn.k_proj,256,393216,65536,64,0.9570723336248844,2
,4.063492063492063,4.0,True,1536,17,low_rank,k_proj,model.layers.17.self_attn.k_proj,256,393216,96768,54,0.6781164739061741,
16,16.0,4.0,True,1536,17,block_circulant,k_proj,model.layers.17.self_attn.k_proj,256,393216,24576,0,0.9686864434867725,
64,6.0,4.0,True,1536,17,monarch_like,k_proj,model.layers.17.self_attn.k_proj,256,393216,65536,64,0.9570723336248844,2
,8.126984126984127,8.0,True,1536,17,low_rank,k_proj,model.layers.17.self_attn.k_proj,256,393216,48384,27,0.8162406295219038,
16,16.0,8.0,True,1536,17,block_circulant,k_proj,model.layers.17.self_attn.k_proj,256,393216,24576,0,0.9686864434867725,
64,8.0,8.0,True,1536,17,monarch_like,k_proj,model.layers.17.self_attn.k_proj,256,393216,49152,48,0.9573483242241815,2
,16.87912087912088,16.0,True,1536,17,low_rank,k_proj,model.layers.17.self_attn.k_proj,256,393216,23296,13,0.8976210546359464,
16,16.0,16.0,True,1536,17,block_circulant,k_proj,model.layers.17.self_attn.k_proj,256,393216,24576,0,0.9686864434867725,
64,16.0,16.0,True,1536,17,monarch_like,k_proj,model.layers.17.self_attn.k_proj,256,393216,24576,24,0.963057636445394,2
,2.0,2.0,False,1536,17,low_rank,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,1179648,384,0.4370413610858034,
16,16.0,2.0,False,1536,17,block_circulant,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,147456,0,0.9683223203520658,
64,6.0,2.0,False,1536,17,monarch_like,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,393216,64,0.9581875834951612,2
,4.0,4.0,False,1536,17,low_rank,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,589824,192,0.6372194939622322,
16,16.0,4.0,False,1536,17,block_circulant,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,147456,0,0.9683223203520658,
64,6.0,4.0,False,1536,17,monarch_like,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,393216,64,0.9581875834951612,2
,8.0,8.0,False,1536,17,low_rank,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,294912,96,0.7781052441398835,
16,16.0,8.0,False,1536,17,block_circulant,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,147456,0,0.9683223203520658,
64,8.0,8.0,False,1536,17,monarch_like,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,294912,48,0.9585314630179014,2
,16.0,16.0,False,1536,17,low_rank,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,147456,48,0.8689378104510626,
16,16.0,16.0,False,1536,17,block_circulant,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,147456,0,0.9683223203520658,
64,16.0,16.0,False,1536,17,monarch_like,o_proj,model.layers.17.self_attn.o_proj,1536,2359296,147456,24,0.9651978562873594,2
,2.0,2.0,True,1536,17,low_rank,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,1179648,384,0.39402217078574864,
16,16.0,2.0,True,1536,17,block_circulant,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,147456,0,0.9681625504775161,
64,6.0,2.0,True,1536,17,monarch_like,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,393216,64,0.957052225251293,2
,4.0,4.0,True,1536,17,low_rank,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,589824,192,0.5889900395700995,
16,16.0,4.0,True,1536,17,block_circulant,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,147456,0,0.9681625504775161,
64,6.0,4.0,True,1536,17,monarch_like,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,393216,64,0.957052225251293,2
,8.0,8.0,True,1536,17,low_rank,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,294912,96,0.7408902224298818,
16,16.0,8.0,True,1536,17,block_circulant,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,147456,0,0.9681625504775161,
64,8.0,8.0,True,1536,17,monarch_like,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,294912,48,0.9573081589070749,2
,16.0,16.0,True,1536,17,low_rank,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,147456,48,0.8451748335109345,
16,16.0,16.0,True,1536,17,block_circulant,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,147456,0,0.9681625504775161,
64,16.0,16.0,True,1536,17,monarch_like,q_proj,model.layers.17.self_attn.q_proj,1536,2359296,147456,24,0.9626756242396926,2
,2.0018618506795756,2.0,False,1536,17,low_rank,up_proj,model.layers.17.mlp.up_proj,8960,13762560,6874880,655,0.5847759233581378,
16,16.0,2.0,False,1536,17,block_circulant,up_proj,model.layers.17.mlp.up_proj,8960,13762560,860160,0,0.9682067506835843,
64,6.0,2.0,False,1536,17,monarch_like,up_proj,model.layers.17.mlp.up_proj,8960,13762560,2293760,64,0.9574333415553719,2
,4.009845603043186,4.0,False,1536,17,low_rank,up_proj,model.layers.17.mlp.up_proj,8960,13762560,3432192,327,0.7737980683643844,
16,16.0,4.0,False,1536,17,block_circulant,up_proj,model.layers.17.mlp.up_proj,8960,13762560,860160,0,0.9682067506835843,
