comfort_tolerance,deployable,epsilon,hessian_cost,nll,nll_delta,normalized_hessian_cost,path_kind,payload_ratio_at_codec_endpoint,perplexity,perplexity_delta,strategy,target_ratio,taylor_fit_absolute_error,taylor_fit_nll_delta,tokens,within_local_comfort_fit
0.0008809187280849784,False,0.375,1.3344982161652297,4.030184708242341,0.004404593640424892,0.0004735874965559566,noncodec_interpolation,0.257421875,56.27130406094646,0.24730718435721144,Q_block_scale,0.258,0.0019672352134537585,0.0024373584269711335,1016,False
0.0019606943205584316,False,0.5,2.3724412731826305,4.035583586204709,0.009803471602792158,0.0008419333272105895,noncodec_interpolation,0.257421875,56.575927536913284,0.5519306603240324,Q_block_scale,0.258,0.0034504637307443842,0.006353007872047773,1016,False
0.0037141514575386838,False,0.625,3.70693948934786,4.04435087188961,0.018570757287693418,0.001315520823766546,noncodec_interpolation,0.257421875,57.07412558766257,1.0501287110733202,Q_block_scale,0.258,0.006750501652525874,0.011820255635167544,1016,False
0.005953685129721187,False,0.75,5.337992864660919,4.0555485402505225,0.029768425648605934,0.0018943499862238264,noncodec_interpolation,0.257421875,57.71681431014062,1.6928174335513688,Q_block_scale,0.258,0.01092932393227549,0.018839101716330443,1016,False
0.008745196485143936,False,0.875,7.265601399121806,4.069506097027636,0.04372598242571968,0.0025784208145824303,noncodec_interpolation,0.257421875,58.52804827503694,2.504051398447686,Q_block_scale,0.258,0.016316436310183202,0.027409546115536476,1016,False
0.012089772862712246,True,1.0,9.489765092730522,4.086228978915478,0.060448864313561224,0.003367733308842358,codec_endpoint,0.257421875,59.51503554806031,3.4910386714710597,Q_block_scale,0.258,0.022917275480775587,0.03753158883278564,1016,False
0.0001,False,0.0,0.0,4.0257801146019165,0.0,0.0,noncodec_interpolation,0.25799984402126735,56.02399687658925,0.0,Q+S_OBS,0.258,0.0,0.0,1016,True
0.00023222055355235968,False,0.03125,0.009203497618727852,4.026934916578878,0.0011548019769618278,3.2661425425782413e-06,noncodec_interpolation,0.25799984402126735,56.088730869217045,0.06473399262779367,Q+S_OBS,0.258,6.300790799970528e-06,0.0011611027677617984,1016,True
0.000484875055748546,False,0.0625,0.03681399047491141,4.028204489880659,0.0024243752787427297,1.3064570170312965e-05,noncodec_interpolation,0.25799984402126735,56.159984845961944,0.13598796937269242,Q+S_OBS,0.258,5.548509632169983e-06,0.0024188267691105598,1016,True
0.0007546344008092569,False,0.09375,0.08283147856855066,4.02955218938392,0.003772074782003365,2.939528288320417e-05,noncodec_interpolation,0.25799984402126735,56.23572265408165,0.21172577749239707,Q+S_OBS,0.258,1.0972220429190244e-06,0.003773172004046284,1016,True
0.0010448276945137943,False,0.125,0.14725596189964563,4.031003876933902,0.005223762331985071,5.225828068125186e-05,noncodec_interpolation,0.25799984402126735,56.317418636696075,0.2934217601068241,Q+S_OBS,0.258,3.761405839002724e-07,0.0052241384725689715,1016,True
