activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_reason,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
,,,,"rank=2,nnz=9778",,,,,,,,,True,,,,,,,,,,,0.09327122569084167,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,9778,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=3,nnz=8498",,,,,,,,,True,,,,,,,,,,,0.09130192548036575,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,8498,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=4,nnz=7218",,,,,,,,,True,,,,,,,,,,,0.08951543271541595,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,7218,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=5,nnz=5938",,,,,,,,,True,,,,,,,,,,,0.0883776843547821,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,5938,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=6,nnz=4658",,,,,,,,,True,,,,,,,,,,,0.08733289688825607,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,6,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,4658,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=7,nnz=3378",,,,,,,,,True,,,,,,,,,,,0.08695285767316818,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,7,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,3378,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=8,nnz=2098",,,,,,,,,True,,,,,,,,,,,0.08667284995317459,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,8,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,2098,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=9,nnz=818",,,,,,,,,True,,,,,,,,,,,0.08716193586587906,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,9,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,818,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=10,nnz=0",,,,,,,,,False,,,,,,,,,,,0.0873018205165863,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,10,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,0,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=0,nnz=12287",,,,,,,,,False,,,,4612096,,,,,,,0.11958921700716019,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,0,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,12287,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=1,nnz=11007",,,,,,,,,True,,,,4612096,,,,,,,0.09565003216266632,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,1,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,11007,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=2,nnz=9727",,,,,,,,,True,,,,4612096,,,,,,,0.09332510083913803,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,9727,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=3,nnz=8447",,,,,,,,,True,,,,4612096,,,,,,,0.09138067066669464,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,8447,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=4,nnz=7167",,,,,,,,,True,,,,4612096,,,,,,,0.08962678909301758,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,7167,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=5,nnz=5887",,,,,,,,,True,,,,4612096,,,,,,,0.08843874931335449,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,5887,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=6,nnz=4607",,,,,,,,,True,,,,4612096,,,,,,,0.08741182088851929,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,6,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,4607,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=7,nnz=3327",,,,,,,,,True,,,,4612096,,,,,,,0.08704569935798645,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,7,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,3327,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=8,nnz=2047",,,,,,,,,True,,,,4612096,,,,,,,0.08673926442861557,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,8,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,2047,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=9,nnz=767",,,,,,,,,True,,,,4612096,,,,,,,0.08723120391368866,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,9,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,767,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=10,nnz=0",,,,,,,,,False,,,,4612096,,,,,,,0.0873018205165863,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,10,,,,,,,,,,,,,,,,,4612096,0.27490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
0.011516395024955273,0,0,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,nan,nan,2048,,,,3.992202729044834,0,0.0,0.0,0.147314190864563,0.0,0.0,0.0,1.4901161193847656e-08,0.0,nan,nan,0.0,0.0,0.1473141759634018,0.0,,False,gpt_neox.layers.0.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.01136599595792635,,,,,,,,,,4202496,0.25048828125,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.024511718750000022,0.275,0.01494914572685957,True,0.021777521818876266
0.011344150640070438,0,0,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,nan,nan,2048,,,,3.992202729044834,1,0.0021917223930358887,0.0,0.1451224684715271,0.0,0.0,0.0,1.4901161193847656e-08,0.0021917223930358887,nan,nan,0.014877876871013085,0.0,0.1451224535703659,0.0,,False,gpt_neox.layers.0.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.011196894069547889,,,,,,,,,,4202496,0.25048828125,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,0.14513015499887796,0.14731418945765629,,1,,0.0,0.9871138357790428,0.9871138357790428,global_folded_into_fp16_q_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.024511718750000022,0.275,0.014306854456663132,True,0.021626127883791924
0.006464587524533272,253952,15872,True,,,0,4194304,4194304,0,262144,262144,25.92191505432129,,nan,nan,2048,,,,3.764705882352941,16384,0.0,0.0,0.09020765125751495,0.0,0.0,0.0,7.450580596923828e-09,0.057106539607048035,2.2487139147180584e-07,3.5979422635488934e-06,0.3876513136439813,0.0,0.09020764380693436,0.0,,False,gpt_neox.layers.0.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.006959952693964018,,,,,,,,,,4456448,0.265625,True,64,4202496,0.147314190864563,16384,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,64,0.09020673451255991,0.14731418945765629,,,32,8.30401917096997e-05,,,row_x_column_block_fp16_scales,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.009375000000000022,0.275,0.011475957930088043,True,0.015555069781839848
0.0092824287712574,411232,12338,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,nan,0.3754968219478546,2048,,,,3.636368680598423,0,0.0,0.0,0.11952786892652512,0.0,-0.055316004902124405,0.0,1.862645149230957e-08,0.027786321938037872,6.756848187407078e-08,2.2520928787516513e-06,0.18861945190048884,0.0,0.1473141759634018,0.027529679238796234,,False,gpt_neox.layers.0.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.00922214803003911,,,,,,,,,,4613728,0.27499961853027344,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,nan,inactive,-0.4343081355786717,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,0.011766433715820312,12338,0,0,0,0,213824,213824,0,197408,197408,Q+S,csr_fixed,-3.8146972658470446e-07,0.275,0.012765555642545223,True,0.018582478165626526
0.007143472321331501,411232,12338,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,nan,0.7248980668999158,2048,,,,3.636368680598423,12338,0.0,0.0007486756076104939,0.09392052888870239,0.0,-0.10678834468126297,0.0,1.862645149230957e-08,0.053393661975860596,1.2983829559922524e-07,4.3275783737932075e-06,0.3624475120998316,0.0,0.14731498062610626,0.05339387431740761,,False,gpt_neox.layers.0.mlp.dense_4h_to_h,0,0,0,0,0,0,0,0,0,0,0.007246419000439202,True,0.09392049536911064,1.8618430561168076e-08,,1.2486819645291803e-16,1.4549606203160402e-05,2.517333406442824e-15,0.0939205139875412,512,4613728,0.27499961853027344,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,nan,inactive,-0.6020390821992482,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,0.011766433715820312,12338,0,0,0,0,213824,213824,0,197408,197408,Q+S_OBS,csr_fixed,-3.8146972658470446e-07,0.275,0.01066488865762949,True,0.015874845907092094
0.006403872277587652,409600,25600,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,0.8147380283365538,nan,2048,,,,3.6376554174067497,0,0.0,0.004310147371143103,0.0873018205165863,-0.12002433091402054,0.0,0.0,-2.60770320892334e-08,0.060012370347976685,1.4651457604486496e-07,2.3442332167178394e-06,0.4073767095741005,0.060009706765413284,0.14731647074222565,0.0,,True,gpt_neox.layers.0.mlp.dense_4h_to_h,0,409600,409600,10,0,0,0,0,0,0,0.006735753923553787,,,,,,,,,,4612096,0.27490234375,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,-0.6382677374850543,repair_cancellation,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-9.76562500000222e-05,0.275,0.010151251219213009,True,0.013309728354215622
0.006330921780318022,411232,22578,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,0.6721257799112522,0.15418637970969898,2048,,,,3.636368680598423,0,0.0,0.004298232030123472,0.08667284995317459,-0.0990149974822998,-0.022714147344231606,0.0001999709929805249,1.6560079529881477e-08,0.0606413409113884,1.474626024029949e-07,2.685859726786624e-06,0.41164629527877966,0.04940659925341606,0.14731617271900177,0.011479235254228115,both_S_and_L_required,True,gpt_neox.layers.0.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.006687225829692384,,,,,,,,,,4613728,0.27499961853027344,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,-0.5803009621232378,repair_cancellation,-0.2761752470439686,repair_cancellation,0.0041984409419558505,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0020008087158203125,2098,0,0,0,0,49984,49984,0,33568,33568,Q+S+L,csr_fixed,-3.8146972658470446e-07,0.275,0.01026801485568285,True,0.013057006523013115
0.006340953521430492,409600,22527,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,0.6719094186146135,0.15337169850617427,2048,4612096,,,3.6376554174067497,0,0.0,0.004306610673666,0.08673926442861557,-0.0989818423986435,-0.022593839094042778,0.00039125289185903966,-6.1409082263708115e-09,0.06057492643594742,1.4788800399401224e-07,2.688992162114237e-06,0.41119545972077126,0.04929465427994728,0.14731426537036896,0.01131477952003479,both_S_and_L_required,True,gpt_neox.layers.0.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.006692350024822396,,,,,,,,,,4612096,0.27490234375,True,0,4202496,0.147314190864563,512,per_layer_exact_Q+L_payload_bits,16777216,0,0,0,-0.5807687273856215,repair_cancellation,-0.2767034575042646,repair_cancellation,0.00828332315095675,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0019521713256835938,2047,0,0,0,0,49168,49168,0,32752,32752,Q+S+L_QL_budget,csr_fixed,-9.76562500000222e-05,0.275,0.010349982418119907,True,0.013062366284430027
0.006302410736680031,409600,22527,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,0.6694195591171871,0.1470852563265984,2048,4612096,q+s+l,"{""l"": 0.9927465260195625, ""q"": 0.9936529703665303, ""s"": 0.9644571661712638}",3.6376554174067497,3,0.0,0.004277252592146397,0.08621335029602051,-0.09752974659204483,-0.021429292857646942,0.00037420704029500484,-2.561137080192566e-09,0.06110084056854248,1.4917197404429317e-07,2.7123381084273307e-06,0.41476547649585965,0.048580776900053024,0.14569300413131714,0.010524404235184193,,True,gpt_neox.layers.0.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.006651773228587013,,,,,,,,,,4612096,0.27490234375,True,0,4202496,0.147314190864563,512,per_layer_exact_Q+L_payload_bits,16777216,0,0,0,-0.5796362299857373,repair_cancellation,-0.2736274951671706,repair_cancellation,0.008274675474665228,hessian_orthogonal,512,True,,0.08621124402105107,0.0867392725121264,1169.5230301371842,3,,2.86506135083657e-17,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,0.0019521713256835938,2047,0,0,0,0,49168,49168,0,32752,32752,Q+S+L_QL_budget_component_scale,csr_fixed,-9.76562500000222e-05,0.275,0.01030130498111248,True,0.013079104945063591
0.006110317073762417,411232,22578,True,,same_rank_and_support_as_selected_Q+S+L,0,4194304,4194304,0,8192,8192,25.92191505432129,,0.5838029766114714,0.2900448235623524,2048,,,,3.636368680598423,2098,0.0,0.004316758830100298,0.08414141088724136,-0.08600058406591415,-0.0427267849445343,0.002382961567491293,-5.122274160385132e-09,0.06317277997732162,1.5361834676611166e-07,2.7979794480167252e-06,0.4288302410417548,0.0418090857565403,0.14731097221374512,0.02136576548218727,,True,gpt_neox.layers.0.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.006491913171609182,True,0.12594879632952455,2.0208332507376525e-08,,7.68892113149152e-17,8.327003133009087e-06,2.1587495858849023e-15,0.12594881653785706,211,4613728,0.27499961853027344,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,-0.5479217265974196,repair_cancellation,-0.38079693371043793,repair_cancellation,0.039865065171059984,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,0.0020008087158203125,2098,0,0,0,0,49984,49984,0,33568,33568,Q+S_OBS+L,csr_fixed,-3.8146972658470446e-07,0.275,0.010042453184723854,True,0.01264381967484951
0.006292727310210466,411232,22578,True,,,0,4194304,4194304,0,8192,8192,25.92191505432129,,0.6695619338823585,0.14783084824459872,2048,,q+s+l,"{""l"": 0.9926705800181073, ""q"": 0.9937059020159585, ""s"": 0.964281078022782}",3.636368680598423,3,0.0,0.004273327067494392,0.08615453541278839,-0.09755207598209381,-0.021538270637392998,0.00019105144019704312,1.9354047253727913e-09,0.0611596554517746,1.4872299687712677e-07,2.708816345636221e-06,0.4151647244086842,0.04868489131331444,0.14569537341594696,0.010673563927412033,,True,gpt_neox.layers.0.mlp.dense_4h_to_h,0,327680,327680,8,0,0,0,0,0,0,0.006647235378423638,,,,,,,,,,4613728,0.27499961853027344,True,0,4202496,0.147314190864563,512,,16777216,0,0,0,-0.5791439680962086,repair_cancellation,-0.27308838295792887,repair_cancellation,0.004190525521911096,hessian_orthogonal,512,True,,0.08615329803324837,0.08667285184750895,1152.6677139379747,3,,5.70287963414539e-17,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,0.0020008087158203125,2098,0,0,0,0,49984,49984,0,33568,33568,Q+S+L_component_scale,csr_fixed,-3.8146972658470446e-07,0.275,0.010248961858451366,True,0.013067932799458504
,,,,block=32,,,,,,,,,,,,,,,,,,,,0.06891787052154541,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4718592,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=64,,,,,,,,,,,,,,,,,,,,0.09020765125751495,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4456448,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=128,,,,,,,,,,,,,,,,,,,,0.10738521814346313,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,0.11995312571525574,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4259840,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,0.13008983433246613,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,Q_block_scale,,,0.3,,True,
,,,,"rank=0,nnz=25445",,,,,,,,,False,,,,,,,,,,,0.10950230807065964,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,0,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,25445,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=1,nnz=24165",,,,,,,,,True,,,,,,,,,,,0.08592183887958527,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,1,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,24165,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=2,nnz=22885",,,,,,,,,True,,,,,,,,,,,0.08332160115242004,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,2,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,22885,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=3,nnz=21605",,,,,,,,,True,,,,,,,,,,,0.08099155128002167,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,3,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,21605,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=4,nnz=20325",,,,,,,,,True,,,,,,,,,,,0.07904846966266632,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,4,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,20325,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=5,nnz=19045",,,,,,,,,True,,,,,,,,,,,0.07743903994560242,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,5,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,19045,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=6,nnz=17765",,,,,,,,,True,,,,,,,,,,,0.07590751349925995,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,6,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,17765,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=7,nnz=16485",,,,,,,,,True,,,,,,,,,,,0.07469877600669861,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,7,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,16485,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=8,nnz=15205",,,,,,,,,True,,,,,,,,,,,0.07364241778850555,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,8,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,15205,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=9,nnz=13925",,,,,,,,,True,,,,,,,,,,,0.07261858880519867,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,9,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,13925,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=10,nnz=12645",,,,,,,,,True,,,,,,,,,,,0.07175982743501663,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,10,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,12645,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=11,nnz=11365",,,,,,,,,True,,,,,,,,,,,0.07098615914583206,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,11,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,11365,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=12,nnz=10085",,,,,,,,,True,,,,,,,,,,,0.07030560076236725,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,12,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,10085,,,,,,,,,,Q+S+L,,,0.3,,True,
,,,,"rank=13,nnz=8805",,,,,,,,,True,,,,,,,,,,,0.06981758773326874,,,,,,,,,,,,,,gpt_neox.layers.0.mlp.dense_4h_to_h,,,,13,,,,,,,,,,,,,,,,,5033152,0.2999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,8805,,,,,,,,,,Q+S+L,,,0.3,,True,
